time (s)	time(hydraulic residence times)	pH probe (pH)	ANC_out	C_T	[H^+] concentration (M)	alpha 2	ANC_out closed	alpha 0	alpha 1	ANC_out open
719	0.864910381	5.544921398	0.000195894	0.000774804	2.85153E-06	2.62738E-06	0.000112979	0.850511079	0.149486293	-1.09036E-06
720	0.866113316	5.509204388	0.000194456	0.000773873	3.09596E-06	2.25551E-06	0.000104733	0.860669048	0.139328696	-1.47384E-06
721	0.867316252	5.543394089	0.00019302	0.000772942	2.86158E-06	2.61033E-06	0.000112345	0.850957664	0.149039726	-1.10659E-06
722	0.868519187	5.526640415	0.000191586	0.000772013	2.97413E-06	2.43022E-06	0.000108367	0.85578444	0.144213129	-1.28555E-06
723	0.869722122	5.529485703	0.000190153	0.000771085	2.95471E-06	2.45994E-06	0.000108878	0.854973969	0.145023571	-1.25503E-06
724	0.870925057	5.499695778	0.000188722	0.000770158	3.16449E-06	2.16541E-06	0.000102141	0.863273943	0.136723891	-1.5775E-06
725	0.872127992	5.538401127	0.000187293	0.000769232	2.89467E-06	2.55535E-06	0.000110642	0.852409928	0.147587517	-1.15974E-06
726	0.873330927	5.505398274	0.000185866	0.000768307	3.12321E-06	2.21902E-06	0.000103126	0.861716695	0.138281086	-1.51524E-06
727	0.874533863	5.496547699	0.00018444	0.000767384	3.18752E-06	2.13635E-06	0.000101084	0.864127287	0.135870577	-1.61198E-06
728	0.875736798	5.487366676	0.000183016	0.000766461	3.25562E-06	2.05375E-06	9.90023E-05	0.866590359	0.133407587	-1.71304E-06
729	0.876939733	5.531691074	0.000181594	0.00076554	2.93974E-06	2.48322E-06	0.000108572	0.854343177	0.14565434	-1.23141E-06
730	0.878142668	5.508374214	0.000180173	0.000764619	3.10189E-06	2.2475E-06	0.000103263	0.860898122	0.13909963	-1.48286E-06
731	0.879345603	5.473610878	0.000178755	0.0007637	3.36039E-06	1.93573E-06	9.57648E-05	0.87020995	0.129788114	-1.86591E-06
732	0.880548538	5.486682415	0.000177337	0.000762782	3.26075E-06	2.04772E-06	9.83675E-05	0.866772411	0.133225542	-1.72061E-06
733	0.881751474	5.514042378	0.000175922	0.000761865	3.06166E-06	2.30273E-06	0.000104117	0.859327781	0.140669916	-1.42137E-06
734	0.882954409	5.479040146	0.000174508	0.000760949	3.31864E-06	1.98151E-06	9.65289E-05	0.868791422	0.131206597	-1.80536E-06
735	0.884157344	5.480158329	0.000173096	0.000760034	3.3101E-06	1.99106E-06	9.66407E-05	0.86849764	0.131500369	-1.79292E-06
736	0.885360279	5.467990875	0.000171686	0.000759121	3.40415E-06	1.88943E-06	9.40223E-05	0.871664546	0.128333565	-1.92889E-06
737	0.886563214	5.476733685	0.000170277	0.000758208	3.33631E-06	1.96194E-06	9.56934E-05	0.869395642	0.130602396	-1.83105E-06
738	0.887766149	5.426785946	0.000168871	0.000757296	3.74295E-06	1.58123E-06	8.56906E-05	0.881909303	0.118089116	-2.40123E-06
739	0.888969085	5.41679287	0.000167465	0.000756386	3.83007E-06	1.51418E-06	8.36991E-05	0.884284729	0.115713757	-2.51887E-06
740	0.89017202	5.415410519	0.000166062	0.000755477	3.84228E-06	1.50513E-06	8.33359E-05	0.884610034	0.115388461	-2.53525E-06
741	0.891374955	5.422371864	0.00016466	0.000754568	3.78119E-06	1.55127E-06	8.45345E-05	0.882963727	0.117034722	-2.45303E-06
742	0.89257789	5.397690773	0.00016326	0.000753661	4.0023E-06	1.39361E-06	7.98762E-05	0.888709969	0.111288637	-2.74752E-06
743	0.893780825	5.385961056	0.000161861	0.000752755	4.11187E-06	1.32426E-06	7.76759E-05	0.89135337	0.108645306	-2.89052E-06
744	0.89498376	5.404674053	0.000160464	0.00075185	3.93846E-06	1.43657E-06	8.09418E-05	0.887109635	0.112888928	-2.66334E-06
745	0.896186696	5.38466692	0.000159069	0.000750946	4.12414E-06	1.31681E-06	7.72506E-05	0.891641614	0.108357069	-2.90643E-06
746	0.897389631	5.375734329	0.000157676	0.000750044	4.20984E-06	1.26654E-06	7.55884E-05	0.893612909	0.106385824	-3.01692E-06
747	0.898592566	5.330087185	0.000156284	0.000749142	4.67641E-06	1.03743E-06	6.78435E-05	0.903199917	0.096799045	-3.60252E-06
748	0.899795501	5.32363081	0.000154894	0.000748241	4.74645E-06	1.00848E-06	6.67195E-05	0.904491925	0.095507066	-3.6884E-06
749	0.900998436	5.34637785	0.000153506	0.000747342	4.50425E-06	1.11413E-06	7.03299E-05	0.899870365	0.100128521	-3.3893E-06
750	0.902201371	5.295055389	0.000152119	0.000746443	5.06926E-06	8.89539E-07	6.20934E-05	0.910026668	0.089972442	-4.07859E-06
751	0.903404307	5.288757324	0.000150734	0.000745546	5.14331E-06	8.6523E-07	6.10585E-05	0.911207023	0.088792111	-4.1669E-06
752	0.904607242	5.318808556	0.00014935	0.000744649	4.79945E-06	9.8737E-07	6.56123E-05	0.90544684	0.094552173	-3.75308E-06
753	0.905810177	5.316773891	0.000147969	0.000743754	4.82199E-06	9.78594E-07	6.52074E-05	0.905847178	0.094151843	-3.78051E-06
754	0.907013112	5.303029537	0.000146588	0.00074286	4.97703E-06	9.21276E-07	6.29885E-05	0.908511915	0.091487164	-3.968E-06
755	0.908216047	5.256316185	0.00014521	0.000741967	5.54222E-06	7.49953E-07	5.59929E-05	0.917068085	0.082931165	-4.63609E-06
756	0.909418982	5.25185585	0.000143833	0.000741075	5.59943E-06	7.35329E-07	5.52853E-05	0.917845854	0.082153411	-4.70256E-06
757	0.910621917	5.275342941	0.000142458	0.000740184	5.30465E-06	8.156E-07	5.85945E-05	0.913674601	0.086324584	-4.35794E-06
758	0.911824853	5.28089571	0.000141085	0.000739294	5.23726E-06	8.35797E-07	5.93346E-05	0.91266079	0.087338374	-4.27837E-06
759	0.913027788	5.168670654	0.000139713	0.000738405	6.78156E-06	5.08599E-07	4.40366E-05	0.931181057	0.068818434	-6.04103E-06
760	0.914230723	5.230329514	0.000138343	0.000737518	5.88397E-06	6.68586E-07	5.20083E-05	0.921506846	0.078492485	-5.03047E-06
761	0.915433658	5.216411591	0.000136974	0.000736631	6.07559E-06	6.28635E-07	5.00624E-05	0.923793815	0.076205557	-5.24901E-06
762	0.916636593	5.242878437	0.000135607	0.000735745	5.71639E-06	7.06736E-07	5.35935E-05	0.919391178	0.080608116	-4.83787E-06
763	0.917839528	5.187842846	0.000134242	0.000734861	6.48869E-06	5.53825E-07	4.62045E-05	0.928297641	0.071701806	-5.71474E-06
764	0.919042464	5.210801125	0.000132878	0.000733978	6.15459E-06	6.132E-07	4.91172E-05	0.92469831	0.075301077	-5.33862E-06
765	0.920245399	5.216681004	0.000131516	0.000733095	6.07182E-06	6.29385E-07	4.98287E-05	0.923750131	0.07624924	-5.24473E-06
766	0.921448334	5.193074226	0.000130156	0.000732214	6.411E-06	5.66837E-07	4.66825E-05	0.927491711	0.072507722	-5.62767E-06
767	0.922651269	5.157743454	0.000128797	0.000731334	6.95435E-06	4.84467E-07	4.22106E-05	0.932776058	0.067223457	-6.23222E-06
768	0.923854204	5.152910233	0.00012744	0.000730454	7.03218E-06	4.74156E-07	4.15663E-05	0.933470548	0.066528978	-6.31804E-06
769	0.925057139	5.181689739	0.000126085	0.000729576	6.58128E-06	5.38896E-07	4.50491E-05	0.929234986	0.070764475	-5.81821E-06
770	0.926260075	5.196661949	0.000124731	0.000728699	6.35826E-06	5.75934E-07	4.68867E-05	0.926934179	0.073065245	-5.56843E-06
771	0.92746301	5.141535282	0.000123379	0.000727823	7.2188E-06	4.50732E-07	4.00341E-05	0.935078804	0.064920745	-6.52312E-06
772	0.928665945	5.113963127	0.000122028	0.000726948	7.69196E-06	3.98577E-07	3.67784E-05	0.938828091	0.06117151	-7.03908E-06
773	0.92986888	5.112473011	0.000120679	0.000726074	7.71839E-06	3.95934E-07	3.65557E-05	0.939024845	0.060974759	-7.06775E-06
774	0.931071815	5.137420178	0.000119332	0.000725201	7.28752E-06	4.42542E-07	3.93797E-05	0.935651659	0.064347899	-6.59841E-06
775	0.93227475	5.109890938	0.000117987	0.000724329	7.76442E-06	3.91396E-07	3.61573E-05	0.939364379	0.060635229	-7.11763E-06
776	0.933477686	5.100788117	0.000116642	0.000723458	7.92888E-06	3.758E-07	3.50842E-05	0.94054731	0.059452314	-7.29551E-06
777	0.934680621	5.123797894	0.0001153	0.000722589	7.51973E-06	4.1646E-07	3.76332E-05	0.937514563	0.06248502	-6.85189E-06
778	0.935883556	5.162305832	0.000113959	0.00072172	6.88168E-06	4.94403E-07	4.21146E-05	0.93211432	0.067885186	-6.15192E-06
779	0.937086491	5.084085941	0.00011262	0.000720852	8.23975E-06	3.48761E-07	3.30941E-05	0.942661746	0.057337906	-7.63027E-06
780	0.938289426	5.041474342	0.000111282	0.000719986	9.0892E-06	2.88163E-07	2.85383E-05	0.947740394	0.052259318	-8.53668E-06
781	0.939492361	5.040300846	0.000109946	0.00071912	9.11379E-06	2.8665E-07	2.83723E-05	0.947874063	0.05212565	-8.56277E-06
782	0.940695297	5.040820122	0.000108612	0.000718256	9.1029E-06	2.87319E-07	2.83806E-05	0.947814954	0.052184759	-8.55122E-06
783	0.941898232	5.018479824	0.000107279	0.000717392	9.58341E-06	2.59909E-07	2.60711E-05	0.950301475	0.049698265	-9.05939E-06
784	0.943101167	4.946922302	0.000105948	0.00071653	1.13E-05	1.88364E-07	1.91317E-05	0.957530528	0.042469283	-1.08556E-05
785	0.944304102	4.932117939	0.000104618	0.000715668	1.16918E-05	1.762E-07	1.77265E-05	0.958895345	0.041104479	-1.12623E-05
786	0.945507037	4.906760693	0.00010329	0.000714808	1.23948E-05	1.57147E-07	1.53864E-05	0.961136018	0.038863825	-1.19896E-05
787	0.946709972	4.918756962	0.000101964	0.000713949	1.20571E-05	1.65892E-07	1.64368E-05	0.960090972	0.039908862	-1.16406E-05
788	0.947912907	4.844476223	0.000100639	0.00071309	1.43062E-05	1.18576E-07	9.83075E-06	0.966152739	0.033847143	-1.39552E-05
789	0.949115843	4.905506134	9.9316E-05	0.000712233	1.24307E-05	1.56259E-07	1.51737E-05	0.961243779	0.038756065	-1.20267E-05
790	0.950318778	4.84291029	9.79944E-05	0.000711377	1.43579E-05	1.17739E-07	9.63733E-06	0.966270453	0.033729429	-1.40081E-05
791	0.951521713	4.868665218	9.66744E-05	0.000710521	1.35312E-05	1.32292E-07	1.18472E-05	0.964283288	0.035716579	-1.316E-05
792	0.952724648	4.832108975	9.5356E-05	0.000709667	1.47194E-05	1.12118E-07	8.64945E-06	0.967071713	0.032928175	-1.43783E-05
793	0.953927583	4.817298412	9.40391E-05	0.000708814	1.52301E-05	1.04842E-07	7.3531E-06	0.968140552	0.031859344	-1.49003E-05
794	0.955130518	4.822436333	9.27239E-05	0.000707962	1.50509E-05	1.07312E-07	7.76485E-06	0.967773618	0.032226275	-1.47173E-05
795	0.956333454	4.851857662	9.14102E-05	0.000707111	1.40651E-05	1.22605E-07	1.02656E-05	0.965592502	0.034407375	-1.3708E-05
796	0.957536389	4.802948952	9.00981E-05	0.000706261	1.57417E-05	9.82395E-08	6.05136E-06	0.969144067	0.030855834	-1.54227E-05
797	0.958739324	4.811621666	8.87875E-05	0.000705412	1.54304E-05	1.02179E-07	6.76163E-06	0.968541268	0.031458629	-1.5105E-05
798	0.959942259	4.798579216	8.74786E-05	0.000704564	1.59009E-05	9.63121E-08	5.6288E-06	0.969443535	0.030556368	-1.5585E-05
799	0.961145194	4.782240868	8.61712E-05	0.000703717	1.65105E-05	8.94323E-08	4.22276E-06	0.970538493	0.029461417	-1.62063E-05
800	0.962348129	4.733868599	8.48654E-05	0.000702871	1.84557E-05	7.17961E-08	1.27546E-07	0.973561716	0.026438212	-1.81836E-05
801	0.963551065	4.723849773	8.35612E-05	0.000702026	1.88864E-05	6.86001E-08	-7.37848E-07	0.97414906	0.025850872	-1.86205E-05
802	0.964754	4.714262962	8.22585E-05	0.000701182	1.9308E-05	6.56745E-08	-1.56695E-06	0.974699175	0.02530076	-1.90479E-05
803	0.965956935	4.701935291	8.09574E-05	0.000700339	1.98639E-05	6.20939E-08	-2.62791E-06	0.97538983	0.024610108	-1.96111E-05
804	0.96715987	4.642159939	7.96578E-05	0.000699497	2.2795E-05	4.73015E-08	-7.74577E-06	0.978486274	0.021513679	-2.25747E-05
805	0.968362805	4.624772549	7.83599E-05	0.000698656	2.37262E-05	4.36985E-08	-9.2727E-06	0.979313118	0.020686838	-2.35145E-05
806	0.96956574	4.622484207	7.70635E-05	0.000697816	2.38515E-05	4.32451E-08	-9.48973E-06	0.979419595	0.020580361	-2.3641E-05
807	0.970768676	4.682398319	7.57686E-05	0.000696977	2.07779E-05	5.68127E-08	-4.36142E-06	0.976446904	0.023553039	-2.05362E-05
808	0.971971611	4.642803192	7.44753E-05	0.000696139	2.27613E-05	4.74403E-08	-7.76255E-06	0.978455072	0.02154488	-2.25407E-05
809	0.973174546	4.617542267	7.31835E-05	0.000695302	2.41245E-05	4.22819E-08	-9.97304E-06	0.979647719	0.020352239	-2.39163E-05
810	0.974377481	4.563235283	7.18934E-05	0.000694466	2.73379E-05	3.30051E-08	-1.4835E-05	0.981996945	0.018003022	-2.71542E-05
811	0.975580416	4.573493481	7.06047E-05	0.000693631	2.66997E-05	3.45868E-08	-1.39189E-05	0.981574572	0.018425394	-2.65116E-05
812	0.976783351	4.571788311	6.93176E-05	0.000692797	2.68047E-05	3.43187E-08	-1.40884E-05	0.981645448	0.018354517	-2.66174E-05
813	0.977986287	4.497879982	6.80321E-05	0.000691964	3.17775E-05	2.44886E-08	-2.10331E-05	0.984473108	0.015526867	-3.16195E-05
814	0.979189222	4.472895622	6.67481E-05	0.000691133	3.36592E-05	2.1846E-08	-2.35189E-05	0.985328407	0.014671571	-3.351E-05
815	0.980392157	4.468099117	6.54656E-05	0.000690302	3.40331E-05	2.13722E-08	-2.40145E-05	0.985487215	0.014512763	-3.38855E-05
816	0.981595092	4.501425266	6.41847E-05	0.000689472	3.15192E-05	2.48885E-08	-2.07271E-05	0.98434783	0.015652145	-3.13598E-05
817	0.982798027	4.428420067	6.29053E-05	0.000688643	3.72889E-05	1.78255E-08	-2.81556E-05	0.986737594	0.013262388	-3.71543E-05
818	0.984000962	4.436511517	6.16275E-05	0.000687815	3.66006E-05	1.84976E-08	-2.7309E-05	0.986491551	0.01350843	-3.64634E-05
819	0.985203898	4.42617178	6.03512E-05	0.000686988	3.74825E-05	1.76431E-08	-2.84175E-05	0.986805171	0.013194812	-3.73485E-05
820	0.986406833	4.505932331	5.90764E-05	0.000686162	3.11938E-05	2.54064E-08	-2.03432E-05	0.98418713	0.015812845	-3.10328E-05
821	0.987609768	4.381110191	5.78032E-05	0.000685337	4.15805E-05	1.43555E-08	-3.3418E-05	0.988090123	0.011909863	-4.14597E-05
822	0.988812703	4.362788677	5.65315E-05	0.000684513	4.33722E-05	1.32004E-08	-3.55524E-05	0.988576493	0.011423494	-4.32564E-05
823	0.990015638	4.319570065	5.52613E-05	0.00068369	4.79104E-05	1.08298E-08	-4.08322E-05	0.989647363	0.010352626	-4.78056E-05
824	0.991218573	4.395298004	5.39927E-05	0.000682868	4.02441E-05	1.53187E-08	-3.18442E-05	0.987699483	0.012300502	-4.01193E-05
825	0.992421508	4.256915093	5.27255E-05	0.000682048	5.53458E-05	8.12672E-09	-4.92247E-05	0.991025704	0.008974288	-5.52551E-05
826	0.993624444	4.352477551	5.14599E-05	0.000681228	4.44143E-05	1.25916E-08	-3.68126E-05	0.988841528	0.01115846	-4.43012E-05
827	0.994827379	4.346162319	5.01959E-05	0.000680409	4.50648E-05	1.22327E-08	-3.75807E-05	0.989000841	0.010999146	-4.49534E-05
828	0.996030314	4.374807835	4.89333E-05	0.000679591	4.21883E-05	1.39472E-08	-3.42095E-05	0.988259694	0.011740293	-4.20693E-05
829	0.997233249	4.276135445	4.76723E-05	0.000678774	5.29498E-05	8.87523E-09	-4.65851E-05	0.99062342	0.009376571	-5.2855E-05
830	0.998436184	4.338698864	4.64127E-05	0.000677958	4.5846E-05	1.18216E-08	-3.85145E-05	0.989186223	0.010813765	-4.57364E-05
831	0.999639119	4.374897957	4.51547E-05	0.000677142	4.21796E-05	1.39529E-08	-3.42278E-05	0.988257286	0.0117427	-4.20605E-05
832	1.000842055	4.307787418	4.38982E-05	0.000676328	4.9228E-05	1.02607E-08	-4.24116E-05	0.989921667	0.010078322	-4.9126E-05
833	1.00204499	4.262367725	4.26432E-05	0.000675515	5.46553E-05	8.33242E-09	-4.85169E-05	0.99091335	0.009086642	-5.45634E-05
834	1.003247925	4.314536095	4.13898E-05	0.000674703	4.8469E-05	1.05829E-08	-4.15635E-05	0.989765448	0.010234541	-4.83654E-05
835	1.00445086	4.287261963	4.01378E-05	0.000673892	5.16105E-05	9.33957E-09	-4.51291E-05	0.990382431	0.00961756	-5.15132E-05
836	1.005653795	4.288456917	3.88873E-05	0.000673082	5.14687E-05	9.39086E-09	-4.49774E-05	0.990356187	0.009643803	-5.13711E-05
837	1.00685673	4.221724987	3.76384E-05	0.000672273	6.00171E-05	6.91574E-09	-5.44494E-05	0.99171841	0.008281583	-5.99334E-05
838	1.008059666	4.271823406	3.63909E-05	0.000671465	5.34782E-05	8.70153E-09	-4.72436E-05	0.990715198	0.009284793	-5.33843E-05
839	1.009262601	4.298713207	3.51449E-05	0.000670657	5.02674E-05	9.84278E-09	-4.36465E-05	0.990128004	0.009871986	-5.01675E-05
840	1.010465536	4.272516727	3.39005E-05	0.000669851	5.33929E-05	8.72923E-09	-4.71634E-05	0.990700502	0.00929949	-5.32988E-05
841	1.011668471	4.208750248	3.26575E-05	0.000669046	6.18372E-05	6.51621E-09	-5.6458E-05	0.991960207	0.008039786	-6.1756E-05
842	1.012871406	4.195470333	3.1416E-05	0.000668241	6.37573E-05	6.13112E-09	-5.85451E-05	0.99220044	0.007799554	-6.36785E-05
843	1.014074341	4.24836731	3.01761E-05	0.000667438	5.64459E-05	7.8144E-09	-5.05717E-05	0.99119907	0.008800922	-5.6357E-05
844	1.015277277	4.239212513	2.89376E-05	0.000666636	5.76484E-05	7.49317E-09	-5.19026E-05	0.991381067	0.008618926	-5.75613E-05
845	1.016480212	4.184602737	2.77006E-05	0.000665834	6.53728E-05	5.83295E-09	-6.03068E-05	0.992391725	0.007608269	-6.5296E-05
846	1.017683147	4.166108131	2.6465E-05	0.000665034	6.82169E-05	5.35843E-09	-6.33664E-05	0.992706611	0.007293383	-6.81433E-05
847	1.018886082	4.223031044	2.5231E-05	0.000664234	5.98369E-05	6.95728E-09	-5.43194E-05	0.991693674	0.008306319	-5.9753E-05
848	1.020089017	4.236605167	2.39985E-05	0.000663436	5.79956E-05	7.40412E-09	-5.23112E-05	0.991432215	0.008567778	-5.7909E-05
849	1.021291952	4.155195236	2.27674E-05	0.000662638	6.99527E-05	5.09671E-09	-6.52388E-05	0.992886308	0.007113687	-6.9881E-05
850	1.022494888	4.133947372	2.15378E-05	0.000661841	7.34603E-05	4.62319E-09	-6.89753E-05	0.993223667	0.006776328	-7.33919E-05
851	1.023697823	4.15370512	2.03097E-05	0.000661046	7.01932E-05	5.06198E-09	-6.55065E-05	0.992910501	0.007089494	-7.01216E-05
852	1.024900758	4.137317658	1.90831E-05	0.000660251	7.28924E-05	4.69526E-09	-6.83836E-05	0.993171236	0.006828759	-7.28235E-05
853	1.026103693	4.11337471	1.78579E-05	0.000659457	7.70239E-05	4.20661E-09	-7.27604E-05	0.993535153	0.006464842	-7.69587E-05
854	1.027306628	4.092055798	1.66343E-05	0.000658664	8.08992E-05	3.81443E-09	-7.68436E-05	0.993842934	0.006157062	-8.08371E-05
855	1.028509563	4.11469698	1.5412E-05	0.000657873	7.67897E-05	4.23222E-09	-7.25236E-05	0.993515568	0.006484428	-7.67243E-05
856	1.029712498	4.121626854	1.41913E-05	0.000657082	7.55741E-05	4.36901E-09	-7.12451E-05	0.993411955	0.00658804	-7.55077E-05
857	1.030915434	4.129575253	1.2972E-05	0.000656292	7.42036E-05	4.53134E-09	-6.98004E-05	0.993291088	0.006708907	-7.41359E-05
858	1.032118369	4.059709549	1.17542E-05	0.000655503	8.71546E-05	3.28798E-09	-8.34066E-05	0.994282324	0.005717672	-8.7097E-05
859	1.033321304	4.127794266	1.05379E-05	0.000654715	7.45085E-05	4.49445E-09	-7.01338E-05	0.993318361	0.006681635	-7.44411E-05
860	1.034524239	4.121180534	9.323E-06	0.000653928	7.56518E-05	4.36007E-09	-7.1348E-05	0.993418678	0.006581318	-7.55855E-05
861	1.035727174	4.081398487	8.10958E-06	0.000653141	8.2909E-05	3.63228E-09	-7.89843E-05	0.993991289	0.006008708	-8.28484E-05
862	1.036930109	4.025384903	6.89762E-06	0.000652356	9.43225E-05	2.80846E-09	-9.08743E-05	0.99471453	0.005285467	-9.42692E-05
863	1.038133045	4.076397419	5.68712E-06	0.000651572	8.38692E-05	3.54983E-09	-7.99985E-05	0.994059676	0.00594032	-8.38093E-05
864	1.03933598	4.139151096	4.47807E-06	0.000650789	7.25853E-05	4.73493E-09	-6.81224E-05	0.993142545	0.006857451	-7.25162E-05
865	1.040538915	4.137957096	3.27047E-06	0.000650006	7.27852E-05	4.70906E-09	-6.83398E-05	0.993161243	0.006838752	-7.27162E-05
866	1.04174185	4.050556183	2.06433E-06	0.000649225	8.9011E-05	3.15264E-09	-8.53758E-05	0.994400904	0.005599093	-8.89546E-05
867	1.042944785	3.995566845	8.59636E-07	0.000648444	0.000101026	2.44898E-09	-9.78249E-05	0.995063515	0.004936483	-0.000100976
868	1.04414772	4.063093662	-3.43609E-07	0.000647665	8.64781E-05	3.33947E-09	-8.27461E-05	0.994237855	0.005762142	-8.64201E-05
869	1.045350656	4.082675457	-1.54541E-06	0.000646886	8.26655E-05	3.65364E-09	-7.87671E-05	0.993973702	0.006026294	-8.26048E-05
870	1.046553591	4.078326225	-2.74576E-06	0.000646108	8.34976E-05	3.5814E-09	-7.96424E-05	0.994033393	0.005966604	-8.34374E-05
871	1.047756526	4.04598093	-3.94467E-06	0.000645332	8.99537E-05	3.08709E-09	-8.6378E-05	0.994459255	0.005540742	-8.98979E-05
872	1.048959461	4.020951748	-5.14214E-06	0.000644556	9.52902E-05	2.75185E-09	-9.19177E-05	0.994767928	0.00523207	-9.52375E-05
873	1.050162396	4.110927105	-6.33817E-06	0.000643781	7.74592E-05	4.15962E-09	-7.33203E-05	0.993571252	0.006428744	-7.73943E-05
874	1.051365331	4.092852116	-7.53276E-06	0.000643007	8.0751E-05	3.8284E-09	-7.67846E-05	0.993831704	0.006168293	-8.06888E-05
875	1.052568267	4.072161675	-8.72592E-06	0.000642234	8.46912E-05	3.48146E-09	-8.09128E-05	0.994116992	0.005883004	-8.46319E-05
876	1.053771202	4.043690682	-9.91764E-06	0.000641462	9.04293E-05	3.05479E-09	-8.68936E-05	0.994488237	0.00551176	-9.03738E-05
877	1.054974137	4.036131382	-1.11079E-05	0.000640691	9.20171E-05	2.95056E-09	-8.85463E-05	0.994582829	0.005417168	-9.19625E-05
878	1.056177072	4.048984528	-1.22968E-05	0.00063992	8.93337E-05	3.12996E-09	-8.57635E-05	0.994421017	0.00557898	-8.92775E-05
879	1.057380007	4.037191391	-1.34842E-05	0.000639151	9.17928E-05	2.96495E-09	-8.83219E-05	0.994569662	0.005430335	-9.17381E-05
880	1.058582942	4.006899357	-1.46702E-05	0.000638383	9.84239E-05	2.57984E-09	-9.51896E-05	0.994933667	0.00506633	-9.83729E-05
881	1.059785878	4.014976978	-1.58548E-05	0.000637615	9.66102E-05	2.67736E-09	-9.33194E-05	0.994839046	0.005160952	-9.65582E-05
882	1.060988813	4.052044869	-1.70379E-05	0.000636849	8.87064E-05	3.17426E-09	-8.51284E-05	0.994381786	0.005618211	-8.86498E-05
883	1.062191748	4.018708706	-1.82197E-05	0.000636083	9.57836E-05	2.72365E-09	-9.24725E-05	0.99479474	0.005205257	-9.57312E-05
884	1.063394683	3.990432262	-1.94E-05	0.000635318	0.000102227	2.39189E-09	-9.91278E-05	0.995121251	0.004878747	-0.000102178
885	1.064597618	3.949180365	-2.05789E-05	0.000634555	0.000112414	1.97892E-09	-0.000109597	0.995561374	0.004438624	-0.000112369
886	1.065800553	4.0728302	-2.17563E-05	0.000633792	8.45609E-05	3.49216E-09	-8.08265E-05	0.994107983	0.005892014	-8.45016E-05
887	1.067003489	3.971827984	-2.29324E-05	0.00063303	0.000106702	2.19594E-09	-0.000103742	0.995324877	0.004675121	-0.000106655
888	1.068206424	4.004737854	-2.4107E-05	0.000632269	9.8915E-05	2.55435E-09	-9.57274E-05	0.994958693	0.005041304	-9.88642E-05
889	1.069409359	3.92064476	-2.52803E-05	0.000631509	0.000120048	1.73572E-09	-0.000117422	0.995842468	0.00415753	-0.000120006
890	1.070612294	4.00316	-2.64521E-05	0.000630749	9.9275E-05	2.53591E-09	-9.61066E-05	0.994976884	0.005023113	-9.92244E-05
891	1.071815229	3.991518974	-2.76225E-05	0.000629991	0.000101972	2.40386E-09	-9.88907E-05	0.995109088	0.00489091	-0.000101923
892	1.073018164	4.012126446	-2.87915E-05	0.000629234	9.72464E-05	2.64253E-09	-9.402E-05	0.994872636	0.005127361	-9.71948E-05
893	1.074221099	3.889624357	-2.99591E-05	0.000628477	0.000128936	1.50509E-09	-0.000126503	0.996127962	0.003872037	-0.000128897
894	1.075424035	3.983061791	-3.11253E-05	0.000627722	0.000103977	2.31225E-09	-0.000100966	0.995202956	0.004797041	-0.000103929
895	1.07662697	3.950848818	-3.22901E-05	0.000626967	0.000111983	1.99415E-09	-0.000109189	0.995544365	0.004455633	-0.000111938
896	1.077829905	3.954320431	-3.34535E-05	0.000626213	0.000111091	2.02622E-09	-0.000108279	0.995508766	0.004491232	-0.000111046
897	1.07903284	3.862615585	-3.46155E-05	0.00062546	0.00013721	1.32938E-09	-0.000134933	0.996360579	0.00363942	-0.000137173
898	1.080235775	3.942319632	-3.57761E-05	0.000624708	0.000114204	1.91751E-09	-0.000111474	0.995630638	0.004369361	-0.00011416
899	1.08143871	3.961041212	-3.69353E-05	0.000623957	0.000109385	2.08976E-09	-0.000106539	0.995439042	0.004560956	-0.000109339
900	1.082641646	3.951446772	-3.80931E-05	0.000623207	0.000111829	1.99964E-09	-0.000109048	0.995538253	0.004461745	-0.000111784
901	1.083844581	3.908678293	-3.92495E-05	0.000622458	0.000123402	1.64284E-09	-0.000120884	0.995955003	0.004044995	-0.000123361
902	1.085047516	3.902713776	-4.04045E-05	0.00062171	0.000125108	1.59842E-09	-0.000122628	0.996009957	0.003990042	-0.000125068
903	1.086250451	3.945841789	-4.15582E-05	0.000620962	0.000113281	1.9488E-09	-0.000110546	0.995595214	0.004404784	-0.000113237
904	1.087453386	3.961104155	-4.27104E-05	0.000620216	0.000109369	2.09037E-09	-0.00010654	0.995438384	0.004561614	-0.000109323
905	1.088656321	4.344693184	-4.38613E-05	0.00061947	4.52175E-05	1.21506E-08	-3.84264E-05	0.989037579	0.010962408	-4.51065E-05
906	1.089859257	4.064471245	-4.50108E-05	0.000618725	8.62043E-05	3.36066E-09	-8.26277E-05	0.994219654	0.005780343	-8.6146E-05
907	1.091062192	4.037883282	-4.61589E-05	0.000617982	9.16467E-05	2.97439E-09	-8.82854E-05	0.994561051	0.005438946	-9.15919E-05
908	1.092265127	4.032828331	-4.73056E-05	0.000617239	9.27196E-05	2.90613E-09	-8.9401E-05	0.994623652	0.005376345	-9.26655E-05
909	1.093468062	4.039200783	-4.84509E-05	0.000616497	9.13691E-05	2.99244E-09	-8.80057E-05	0.994544616	0.005455381	-9.13141E-05
910	1.094670997	3.81557703	-4.95949E-05	0.000615755	0.000152905	1.07086E-09	-0.000150894	0.996732948	0.00326705	-0.000152873
